close,high,low,open,timestamp,volume
42445,42445,42431,42432,1703794380,0.02715927
42467,42467,42446,42446,1703794440,2.77310762
42472,42472,42448,42448,1703794500,0.01430687
42482,42485,42482,42483,1703794560,0.01153251
42471,42485,42471,42471,1703794620,0.87045967
42494,42500,42482,42482,1703794680,0.06315209
42498,42510,42475,42510,1703794740,0.04134000
42503,42511,42494,42497,1703794800,0.15607803
42505,42505,42498,42503,1703794860,0.01028000
42497,42497,42490,42490,1703794920,0.02379601
42449,42481,42449,42470,1703794980,0.06945864
42455,42463,42455,42463,1703795040,0.00428730
42461,42461,42446,42455,1703795100,0.66415891
42476,42484,42467,42468,1703795160,0.01704289
42470,42482,42463,42482,1703795220,0.02063450
42477,42480,42473,42473,1703795280,0.01826398
42479,42485,42479,42485,1703795340,0.00352000
42435,42464,42426,42464,1703795400,0.01642203
42386,42422,42386,42420,1703795460,0.31455607
42420,42435,42418,42421,1703795520,0.05353316
42436,42436,42417,42426,1703795580,1.05290571
42431,42442,42431,42442,1703795640,0.00298000
42526,42526,42454,42454,1703795700,0.38206402
42531,42531,42527,42527,1703795760,0.00338000
42556,42556,42556,42556,1703795820,0.00177355
42532,42566,42532,42564,1703795880,0.25263924
42529,42535,42529,42535,1703795940,0.00734355
42512,42537,42512,42537,1703796000,0.02217522
42528,42544,42516,42516,1703796060,0.02558742
42530,42538,42521,42521,1703796120,0.02476014
42521,42543,42521,42543,1703796180,0.04318319
42550,42550,42531,42531,1703796240,0.02369889
42521,42548,42521,42546,1703796300,1.08312042
42534,42534,42520,42520,1703796360,0.05301956
42515,42519,42514,42519,1703796420,0.32795849
42502,42522,42499,42517,1703796480,1.28710826
42516,42516,42502,42502,1703796540,0.00755870
42504,42513,42504,42512,1703796600,0.20749601
42521,42521,42496,42496,1703796660,0.06229657
42508,42516,42497,42507,1703796720,0.02405766
42519,42519,42507,42507,1703796780,0.13406461
42520,42529,42519,42519,1703796840,0.05121436
42531,42531,42504,42504,1703796900,0.06518695
42535,42535,42531,42531,1703796960,0.03406000
42527,42530,42525,42525,1703797020,0.01100933
42545,42545,42524,42524,1703797080,0.05324176
42518,42527,42509,42527,1703797140,1.57454317
42537,42538,42516,42518,1703797200,1.10160225
42451,42524,42451,42524,1703797260,2.38033152
42505,42507,42481,42483,1703797320,0.75732218
42551,42555,42516,42525,1703797380,0.27479803
42549,42551,42540,42544,1703797440,0.18049000
42556,42556,42556,42556,1703797500,0.00117469
42623,42623,42570,42570,1703797560,0.05109421
42620,42620,42620,42620,1703797620,0.00096183
42620,42620,42618,42619,1703797680,0.00489887
42600,42619,42594,42619,1703797740,0.02829323
42616,42616,42601,42601,1703797800,0.03981207
42615,42616,42615,42616,1703797860,0.00656000
42618,42620,42612,42620,1703797920,0.01033686
42611,42623,42611,42623,1703797980,0.20158400
42602,42604,42600,42604,1703798040,0.18238060
42579,42597,42578,42589,1703798100,0.40093095
42600,42611,42579,42579,1703798160,0.17337342
42618,42619,42618,42619,1703798220,0.00422961
42597,42611,42597,42611,1703798280,0.01705240
42585,42594,42585,42594,1703798340,0.08623585
42578,42586,42576,42585,1703798400,0.11711991
42587,42587,42575,42584,1703798460,0.06213427
42580,42592,42580,42592,1703798520,0.07411565
42575,42591,42575,42580,1703798580,0.05840825
42582,42591,42580,42591,1703798640,0.03922000
42576,42580,42570,42580,1703798700,0.12747165
42577,42578,42577,42578,1703798760,0.11863000
42601,42601,42582,42582,1703798820,0.00804395
42612,42612,42591,42600,1703798880,0.06196978
42608,42610,42605,42605,1703798940,0.03886153
42604,42610,42595,42610,1703799000,0.07472000
42595,42598,42584,42584,1703799060,0.01057587
42570,42578,42570,42575,1703799120,0.03750049
42567,42567,42553,42565,1703799180,0.61733890
42542,42553,42542,42553,1703799240,0.01376000
42540,42547,42535,42546,1703799300,0.04925421
42524,42550,42524,42539,1703799360,0.03660349
42490,42524,42490,42524,1703799420,0.17345800
42500,42500,42485,42485,1703799480,0.01215706
42509,42524,42498,42498,1703799540,0.13215000
42481,42508,42481,42508,1703799600,0.04765534
42532,42534,42520,42522,1703799660,0.04697821
42538,42538,42530,42530,1703799720,1.72309178
42503,42537,42503,42537,1703799780,0.11663735
42484,42494,42484,42494,1703799840,0.25584003
42488,42497,42488,42497,1703799900,0.02302299
42458,42486,42458,42486,1703799960,0.21982000
42412,42451,42412,42451,1703800020,0.11163836
42421,42434,42421,42432,1703800080,0.06520695
42375,42425,42370,42425,1703800140,0.04089440
42381,42386,42371,42384,1703800200,0.14596779
42364,42384,42364,42384,1703800260,0.01236546
42419,42419,42360,42360,1703800320,0.89999529
42425,42425,42414,42414,1703800380,0.08345010
42419,42420,42412,42412,1703800440,0.04272118
42408,42408,42384,42390,1703800500,0.48422953
42434,42434,42412,42418,1703800560,0.01039387
42423,42454,42414,42450,1703800620,0.01395952
42439,42442,42437,42442,1703800680,0.02097113
42475,42475,42445,42459,1703800740,0.26241856
42462,42462,42462,42462,1703800800,0.00230000
42462,42465,42462,42465,1703800860,0.12663000
42462,42462,42462,42462,1703800920,0.00000000
42411,42461,42411,42461,1703800980,0.30036768
42463,42465,42415,42434,1703801040,1.88879240
42526,42526,42497,42497,1703801100,0.02813895
42523,42525,42523,42525,1703801160,0.01122742
42532,42541,42530,42530,1703801220,0.06994893
42555,42556,42555,42556,1703801280,0.02875000
42539,42554,42536,42554,1703801340,0.09355967
42553,42554,42543,42543,1703801400,0.05498000
42554,42557,42554,42557,1703801460,0.07456000
42576,42580,42554,42554,1703801520,0.07013883
42576,42578,42576,42578,1703801580,0.03718298
42608,42608,42586,42588,1703801640,0.02829339
42572,42604,42572,42604,1703801700,0.39765358
42553,42579,42553,42579,1703801760,0.06396804
42540,42552,42534,42552,1703801820,1.85228618
42540,42540,42540,42540,1703801880,0.00000000
42535,42547,42535,42538,1703801940,0.92861403
42536,42536,42532,42532,1703802000,0.28642922
42530,42552,42530,42551,1703802060,0.09431620
42532,42535,42532,42535,1703802120,0.18579901
42534,42534,42528,42532,1703802180,0.23168000
42543,42543,42534,42534,1703802240,0.03922792
42517,42537,42517,42537,1703802300,0.08756000
42510,42518,42510,42518,1703802360,0.07164373
42510,42510,42510,42510,1703802420,0.00260000
42511,42513,42509,42510,1703802480,0.08160792
42523,42523,42506,42509,1703802540,0.14688894
42523,42523,42522,42523,1703802600,0.03787784
42577,42577,42523,42523,1703802660,0.11063504
42584,42584,42578,42578,1703802720,0.00512818
42577,42580,42577,42580,1703802780,0.00556144
42527,42528,42527,42528,1703802840,0.03034975
42572,42572,42553,42554,1703802900,0.27409393
42577,42577,42570,42571,1703802960,0.19453800
42576,42576,42576,42576,1703803020,0.06131639
42576,42576,42576,42576,1703803080,0.00148000
42578,42578,42576,42576,1703803140,0.06068000
42578,42578,42578,42578,1703803200,0.00000000
42579,42579,42579,42579,1703803260,0.00362124
42583,42583,42577,42578,1703803320,0.03692000
42585,42591,42585,42587,1703803380,2.26043000
42590,42590,42583,42585,1703803440,0.09441842
42597,42597,42591,42592,1703803500,0.02541589
42597,42597,42597,42597,1703803560,0.52044051
42600,42600,42596,42596,1703803620,0.03155987
42596,42598,42596,42598,1703803680,0.01170091
42599,42599,42596,42596,1703803740,0.16969074
42591,42599,42591,42595,1703803800,0.04780986
42583,42591,42582,42591,1703803860,0.12508737
42583,42583,42582,42582,1703803920,0.11258002
42599,42599,42595,42595,1703803980,0.38171726
42623,42623,42602,42602,1703804040,0.02764797
42625,42625,42624,42625,1703804100,0.10353144
42616,42629,42616,42625,1703804160,0.75903152
42609,42609,42607,42607,1703804220,0.13094364
42635,42635,42610,42610,1703804280,0.39561205
42655,42655,42640,42640,1703804340,0.01356077
42630,42657,42630,42655,1703804400,0.43856121
42597,42622,42597,42622,1703804460,0.81941884
42573,42582,42573,42580,1703804520,0.24819590
42552,42565,42546,42565,1703804580,0.34969012
42581,42587,42551,42552,1703804640,1.11645342
42618,42623,42582,42582,1703804700,0.42827972
42609,42637,42609,42637,1703804760,0.49483729
42616,42629,42612,42612,1703804820,0.03298252
42638,42647,42618,42618,1703804880,0.02575515
42641,42644,42637,42637,1703804940,0.02683456
42639,42639,42639,42639,1703805000,0.00405256
42613,42620,42613,42620,1703805060,0.14332281
42572,42583,42565,42583,1703805120,0.42952117
42568,42587,42568,42587,1703805180,0.07158000
42587,42587,42555,42568,1703805240,0.97903908
42596,42596,42578,42580,1703805300,0.01247063
42635,42635,42613,42615,1703805360,0.03671907
42623,42642,42623,42636,1703805420,0.04768927
42638,42638,42618,42618,1703805480,0.02448000
42652,42660,42640,42640,1703805540,1.16846544
42658,42671,42655,42655,1703805600,0.31354323
42676,42676,42659,42671,1703805660,0.43455670
42677,42678,42676,42676,1703805720,0.00296436
42677,42677,42677,42677,1703805780,0.00000000
42700,42700,42681,42681,1703805840,0.11401405
42712,42712,42700,42700,1703805900,0.26199253
42691,42712,42691,42712,1703805960,0.73643488
42711,42712,42695,42701,1703806020,0.03850618
42741,42742,42712,42712,1703806080,4.74341704
42731,42736,42731,42736,1703806140,0.86801183
42701,42719,42700,42719,1703806200,1.83804897
42690,42700,42690,42698,1703806260,0.35752910
42697,42699,42678,42681,1703806320,0.39982141
42746,42746,42717,42717,1703806380,0.20724261
42752,42752,42738,42742,1703806440,2.03323467
42727,42748,42727,42748,1703806500,1.14046958
42750,42751,42715,42715,1703806560,0.45426533
42739,42752,42738,42749,1703806620,0.73960286
42758,42758,42744,42744,1703806680,0.74744795
42751,42758,42747,42758,1703806740,0.93985034
42739,42751,42739,42751,1703806800,0.59364748
42718,42750,42718,42750,1703806860,0.42952182
42732,42732,42717,42723,1703806920,0.74115447
42730,42752,42728,42744,1703806980,5.77159771
42730,42735,42729,42735,1703807040,0.36525811
42708,42738,42708,42730,1703807100,1.05125701
42714,42715,42708,42708,1703807160,0.50552421
42697,42728,42697,42728,1703807220,0.40684075
42694,42697,42680,42697,1703807280,0.35270001
42686,42689,42686,42688,1703807340,0.39311444
42648,42696,42648,42687,1703807400,3.15581199
42653,42653,42644,42650,1703807460,0.02999000
42619,42649,42619,42649,1703807520,0.74532783
42614,42625,42607,42625,1703807580,0.52753178
42608,42622,42608,42619,1703807640,0.36096084
42599,42622,42599,42606,1703807700,0.02751707
42596,42606,42596,42606,1703807760,0.00868000
42609,42618,42609,42614,1703807820,0.09091649
42595,42619,42595,42616,1703807880,0.10537000
42583,42583,42583,42583,1703807940,0.36739836
